file_name,columns,column_count,full_path
FILE_000245_9dc9faa5_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,phone_number,amount,data_col_46,data_col_47,data_col_48,amount_1,data_col_50,data_col_51,data_col_52,verification_method,trust_score,indiamart_url,phone_number_1,data_col_57,data_col_59,phone_number_2,phone_number_3,data_col_63,data_col_64,data_col_65,phone_number_4,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,data_col_73,amount_2,data_col_75",71,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000245_9dc9faa5_new.csv
FILE_000241_ce96bffd_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_40,amount,mobile_1,mobile_2,phone_number,amount_1,data_col_46,amount_2,phone_number_1,amount_3,data_col_50,data_col_51,data_col_52,verification_method,trust_score,indiamart_url,phone_number_2,phone_number_3,data_col_58,data_col_59,phone_number_4,phone_number_5,data_col_62,data_col_63,phone_number_6,data_col_65,phone_number_7,data_col_67,data_col_68,url,data_col_70,data_col_71,data_col_72,data_col_73,amount_4,data_col_75,data_col_76",75,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000241_ce96bffd_new.csv
FILE_000250_c82c2572_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,full_name,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,phone_number,amount,data_col_47,data_col_48,amount_1,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_1,data_col_57,phone_number_2,phone_number_3,data_col_64,data_col_65,phone_number_4,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,amount_2,data_col_75",66,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000250_c82c2572_new.csv
FILE_000240_65b7a4bb_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,full_name,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_40,amount,mobile_1,mobile_2,phone_number,amount_1,data_col_46,amount_2,phone_number_1,amount_3,data_col_50,data_col_51,data_col_52,verification_method,trust_score,indiamart_url,phone_number_2,phone_number_3,phone_number_4,phone_number_5,data_col_62,data_col_63,phone_number_6,data_col_65,phone_number_7,data_col_67,data_col_68,url,data_col_70,data_col_71,amount_4,data_col_73,amount_5,data_col_75",72,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000240_65b7a4bb_new.csv
FILE_000258_c1f4f116_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,amount,mobile_1,mobile_2,phone_number,amount_1,data_col_47,data_col_48,amount_2,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_1,phone_number_2,phone_number_3,phone_number_4,data_col_64,data_col_65,phone_number_5,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,data_col_73,amount_3,data_col_75",67,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000258_c1f4f116_new.csv
FILE_000252_525bdff9_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_40,amount,mobile_1,mobile_2,phone_number,amount_1,data_col_47,data_col_48,amount_2,data_col_50,data_col_51,data_col_52,verification_method,trust_score,indiamart_url,phone_number_1,phone_number_2,data_col_59,phone_number_3,phone_number_4,data_col_64,data_col_65,phone_number_5,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,data_col_73,amount_3,data_col_75",70,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000252_525bdff9_new.csv
FILE_000247_8e95d1f2_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,amount,mobile_1,mobile_2,phone_number,amount_1,amount_2,phone_number_1,amount_3,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_2,phone_number_3,phone_number_4,phone_number_5,phone_number_6,data_col_65,phone_number_7,data_col_67,data_col_68,url,data_col_70,data_col_71,amount_4,data_col_73,amount_5,data_col_75",67,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000247_8e95d1f2_new.csv
FILE_000271_16c9a9bd_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,phone_number,amount,data_col_47,data_col_48,amount_1,verification_method,trust_score,indiamart_url,phone_number_1,data_col_57,phone_number_2,phone_number_3,data_col_64,phone_number_4,data_col_67,data_col_68,url,data_col_70,data_col_71,data_col_72,data_col_73,amount_2,data_col_75",64,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000271_16c9a9bd_new.csv
FILE_000266_e7896f7d_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_40,data_col_41,mobile_1,mobile_2,phone_number,amount,data_col_46,data_col_47,data_col_48,amount_1,data_col_50,data_col_51,data_col_52,verification_method,trust_score,indiamart_url,phone_number_1,data_col_57,data_col_59,phone_number_2,phone_number_3,data_col_64,data_col_65,phone_number_4,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,data_col_73,amount_2,data_col_75",71,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000266_e7896f7d_new.csv
FILE_000314_7d44b4b0_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,amount,mobile_1,mobile_2,phone_number,amount_1,data_col_47,data_col_48,amount_2,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_1,phone_number_2,phone_number_3,phone_number_4,data_col_64,data_col_65,phone_number_5,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,amount_3,data_col_73,amount_4,data_col_75",67,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000314_7d44b4b0_new.csv
FILE_000308_30da29a1_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,full_name,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_40,amount,mobile_1,mobile_2,phone_number,amount_1,amount_2,phone_number_1,amount_3,verification_method,trust_score,indiamart_url,phone_number_2,phone_number_3,phone_number_4,phone_number_5,phone_number_6,phone_number_7,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,data_col_73,amount_4,data_col_75",65,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000308_30da29a1_new.csv
FILE_000261_77ee4cef_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,amount,mobile_1,mobile_2,phone_number,amount_1,data_col_47,data_col_48,amount_2,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_1,phone_number_2,phone_number_3,phone_number_4,data_col_64,data_col_65,phone_number_5,data_col_67,data_col_68,url,data_col_70,data_col_71,data_col_72,data_col_73,amount_3,data_col_75",67,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000261_77ee4cef_new.csv
FILE_000265_a2879308_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,full_name,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,amount,mobile_1,mobile_2,phone_number,amount_1,amount_2,phone_number_1,amount_3,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_2,phone_number_3,phone_number_4,phone_number_5,phone_number_6,data_col_65,phone_number_7,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,data_col_73,amount_4,data_col_75",67,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000265_a2879308_new.csv
FILE_000267_68afdc78_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_40,amount,mobile_1,mobile_2,phone_number,amount_1,data_col_47,data_col_48,amount_2,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_1,phone_number_2,phone_number_3,phone_number_4,data_col_64,data_col_65,phone_number_5,data_col_67,data_col_68,url,data_col_70,data_col_71,data_col_72,data_col_73,amount_3,data_col_75",68,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000267_68afdc78_new.csv
FILE_000262_4a459700_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_40,amount,mobile_1,mobile_2,phone_number,amount_1,amount_2,phone_number_1,amount_3,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_2,phone_number_3,phone_number_4,phone_number_5,phone_number_6,data_col_65,phone_number_7,data_col_67,data_col_68,url,data_col_70,data_col_71,data_col_72,data_col_73,amount_4,data_col_75",68,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000262_4a459700_new.csv
FILE_000260_5599826e_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,full_name,data_col_18,data_col_19,email_1,email_2,email,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,phone_number,amount,mobile_1,mobile_2,phone_number_1,amount_1,amount_2,amount_3,amount_4,amount_5,amount_6,phone_number_2,data_col_52,verification_method,trust_score,indiamart_url,data_col_56,phone_number_3,phone_number_4,phone_number_5,phone_number_6,data_col_63,phone_number_7,phone_number_8,phone_number_9,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,data_col_73,amount_7,data_col_75",72,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000260_5599826e_new.csv
FILE_000257_80437ec8_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,amount,mobile_1,mobile_2,phone_number,amount_1,data_col_47,data_col_48,amount_2,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_1,phone_number_2,phone_number_3,phone_number_4,data_col_64,data_col_65,phone_number_5,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,data_col_73,amount_3,data_col_75",67,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000257_80437ec8_new.csv
FILE_000323_b2b90aaf_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,full_name,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,phone_number,amount,data_col_47,data_col_48,amount_1,verification_method,trust_score,indiamart_url,phone_number_1,data_col_57,phone_number_2,phone_number_3,data_col_64,phone_number_4,data_col_67,data_col_68,url,data_col_70,data_col_71,amount_2,data_col_73,amount_3,data_col_75",64,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000323_b2b90aaf_new.csv
FILE_000294_b27dc5de_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,data_col_44,amount,data_col_47,data_col_48,amount_1,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,data_col_56,data_col_57,phone_number,data_col_61,data_col_64,data_col_65,phone_number_1,data_col_67,data_col_68,amount_2,amount_3,data_col_75",63,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000294_b27dc5de_new.csv
FILE_000335_ad269586_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,amount,mobile_1,mobile_2,phone_number,amount_1,amount_2,phone_number_1,amount_3,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_2,phone_number_3,phone_number_4,phone_number_5,phone_number_6,data_col_65,phone_number_7,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,amount_4,data_col_73,amount_5,data_col_75",67,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000335_ad269586_new.csv
FILE_000361_0a27be12_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,mobile_2,phone_number,amount,data_col_47,data_col_48,amount_1,verification_method,trust_score,indiamart_url,phone_number_1,phone_number_2,phone_number_3,data_col_64,phone_number_4,data_col_67,data_col_68,url,data_col_70,data_col_71,amount_2,data_col_73,amount_3,data_col_75",61,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000361_0a27be12_new.csv
FILE_000285_b71c9d17_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,full_name,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,phone_number,amount,amount_1,id,amount_2,verification_method,trust_score,indiamart_url,phone_number_1,data_col_57,phone_number_2,phone_number_3,phone_number_4,phone_number_5,data_col_67,data_col_68,amount_3,amount_4",59,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000285_b71c9d17_new.csv
FILE_000424_37ade6fb_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,full_name,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,phone_number,amount,amount_1,id,amount_2,verification_method,trust_score,indiamart_url,phone_number_1,data_col_57,phone_number_2,phone_number_3,phone_number_4,phone_number_5,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,data_col_73,amount_3,data_col_75",64,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000424_37ade6fb_new.csv
FILE_000350_8e06891b_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,contact_first_name,contact_last_name,designation,data_col_18,data_col_19,email_1,email_2,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,phone_number,amount,data_col_47,data_col_48,amount_1,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_1,data_col_57,phone_number_2,phone_number_3,data_col_64,data_col_65,phone_number_4,data_col_67,data_col_68,url,data_col_70,data_col_71,data_col_72,amount_2,data_col_75",62,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000350_8e06891b_new.csv
FILE_000355_9df0adf5_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,amount,mobile_1,mobile_2,phone_number,amount_1,amount_2,id,amount_3,verification_method,trust_score,indiamart_url,phone_number_1,phone_number_2,phone_number_3,phone_number_4,phone_number_5,phone_number_6,data_col_67,data_col_68,url,data_col_70,data_col_71,amount_4,data_col_73,amount_5,data_col_75",62,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000355_9df0adf5_new.csv
FILE_000418_f4312dbe_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_40,amount,mobile_1,mobile_2,phone_number,amount_1,data_col_46,data_col_47,data_col_48,amount_2,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_1,phone_number_2,data_col_58,phone_number_3,phone_number_4,data_col_64,data_col_65,phone_number_5,data_col_67,data_col_68,url,data_col_70,data_col_71,data_col_72,data_col_73,amount_3,data_col_75",70,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000418_f4312dbe_new.csv
FILE_000336_a8991f6a_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,phone_number,amount,data_col_47,data_col_48,amount_1,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,data_col_56,data_col_57,phone_number_1,phone_number_2,data_col_64,data_col_65,phone_number_3,data_col_67,data_col_68,url,data_col_70,data_col_71,amount_2,data_col_73,amount_3,data_col_75",67,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000336_a8991f6a_new.csv
FILE_000322_8bcafcac_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,contact_first_name,contact_last_name,designation,data_col_18,data_col_19,email_1,email_2,company_name,country,country_code,address_line_1,address_line_2,city,locality,full_name,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,amount,mobile_1,mobile_2,phone_number,amount_1,amount_2,id,amount_3,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_1,phone_number_2,phone_number_3,phone_number_4,phone_number_5,data_col_65,phone_number_6,data_col_67,data_col_68,url,data_col_70,data_col_71,data_col_72,data_col_73,amount_4,data_col_75",63,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000322_8bcafcac_new.csv
FILE_000448_76eebaf5_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_18,data_col_19,email_1,email_2,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,data_col_44,amount,data_col_47,data_col_48,amount_1,verification_method,trust_score,indiamart_url,phone_number,data_col_57,data_col_58,data_col_59,phone_number_1,data_col_61,data_col_64,data_col_65,phone_number_2,data_col_67,data_col_68,url,data_col_70,data_col_71,amount_2,amount_3,data_col_75",63,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000448_76eebaf5_new.csv
FILE_000485_32a89f81_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_40,data_col_41,mobile_1,mobile_2,phone_number,amount,data_col_46,amount_1,phone_number_1,amount_2,data_col_51,verification_method,trust_score,indiamart_url,phone_number_2,data_col_57,data_col_58,data_col_59,phone_number_3,phone_number_4,data_col_62,data_col_63,phone_number_5,phone_number_6,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,amount_3,data_col_73,amount_4,data_col_75,data_col_76",72,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000485_32a89f81_new.csv
FILE_000474_0761b2e6_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,phone_number,amount,data_col_47,data_col_48,amount_1,verification_method,trust_score,indiamart_url,phone_number_1,data_col_57,phone_number_2,phone_number_3,data_col_64,phone_number_4,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,data_col_73,amount_2,data_col_75",64,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000474_0761b2e6_new.csv
FILE_000463_4262883b_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_40,data_col_41,mobile_1,mobile_2,phone_number,amount,data_col_46,data_col_47,data_col_48,amount_1,data_col_50,data_col_52,verification_method,trust_score,indiamart_url,phone_number_1,data_col_57,data_col_58,data_col_59,phone_number_2,phone_number_3,data_col_62,data_col_64,data_col_65,phone_number_4,data_col_67,data_col_68,data_col_69,amount_2,data_col_73,amount_3,data_col_75",68,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000463_4262883b_new.csv
FILE_000342_452a76ba_new.csv,"id_internal,subscription_type,subscription_amount,extra_flag,company_id,verification_status,category_code,listing_type,slug,short_description,long_description,data_col_13,contact_first_name,contact_last_name,designation,data_col_17,data_col_18,data_col_19,email_1,email_2,data_col_22,data_col_23,company_name,country,country_code,address_line_1,address_line_2,city,locality,data_col_31,state_id,state,city_id,pincode,website,country_dial_code,area_code,landline_1,data_col_41,mobile_1,mobile_2,phone_number,amount,data_col_47,data_col_48,amount_1,data_col_50,data_col_51,verification_method,trust_score,indiamart_url,phone_number_1,data_col_57,phone_number_2,phone_number_3,data_col_64,data_col_65,phone_number_4,data_col_67,data_col_68,data_col_69,data_col_70,data_col_71,data_col_72,data_col_73,amount_2,data_col_75",67,C:\programs\700GB Cleaning Shi\Sample\Sorted\csv\schema\FILE_000342_452a76ba_new.csv
